Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,time_utc,time_ist,date_ist,hour_ist,day_of_week,day_of_month,TweetWordCount,TweetCharCount,TweetCategory,user_profile_id,time_utc,time_ist,date_ist,hour_ist,day_of_week,day_of_month,TweetWordCount,TweetCharCount,TweetCategory,user_profile_id
at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis #maecenas,4387856892481590,2020-07-29 17:42 +0000,157.0,4.0,0.025477707,0.0,0,2.0,0.0,1,0,1,0,0,0,0,0,0,0.0,0.0,2020-07-29 17:42:00+00:00,2020-07-29 23:12:00+00:00,2020-07-29,23,Wednesday,29,30,208,Links,4387856892481590,2020-07-29 17:42:00+00:00,2020-07-29 23:12:00+00:00,2020-07-29,23,Wednesday,29,30,208,Links,4387856892481590
posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus #sit,8054120625620540,2020-07-29 17:39 +0000,174.0,1.0,0.005747126,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-07-29 17:39:00+00:00,2020-07-29 23:09:00+00:00,2020-07-29,23,Wednesday,29,27,178,Other,8054120625620540,2020-07-29 17:39:00+00:00,2020-07-29 23:09:00+00:00,2020-07-29,23,Wednesday,29,27,178,Other,8054120625620540
nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non #magnis,5931644662031220,2020-07-29 16:16 +0000,93.0,2.0,0.021505376,0.0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-07-29 16:16:00+00:00,2020-07-29 21:46:00+00:00,2020-07-29,21,Wednesday,29,18,99,Other,5931644662031220,2020-07-29 16:16:00+00:00,2020-07-29 21:46:00+00:00,2020-07-29,21,Wednesday,29,18,99,Other,5931644662031220
et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in #at,6480658025887370,2020-07-29 16:00 +0000,430.0,15.0,0.034883721,1.0,1,4.0,0.0,6,0,3,0,0,0,0,0,0,0.0,0.0,2020-07-29 16:00:00+00:00,2020-07-29 21:30:00+00:00,2020-07-29,21,Wednesday,29,28,189,Links,6480658025887370,2020-07-29 16:00:00+00:00,2020-07-29 21:30:00+00:00,2020-07-29,21,Wednesday,29,28,189,Links,6480658025887370
diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas #suspendisse,7581357597196420,2020-07-29 13:35 +0000,684.0,14.0,0.020467836,0.0,1,6.0,1.0,2,0,4,0,0,0,0,0,0,126.0,0.0,2020-07-29 13:35:00+00:00,2020-07-29 19:05:00+00:00,2020-07-29,19,Wednesday,29,36,248,Media,7581357597196420,2020-07-29 13:35:00+00:00,2020-07-29 19:05:00+00:00,2020-07-29,19,Wednesday,29,36,248,Media,7581357597196420
pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci #curae,2452215970390690,2020-07-29 12:07 +0000,64.0,4.0,0.0625,0.0,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-07-29 12:07:00+00:00,2020-07-29 17:37:00+00:00,2020-07-29,17,Wednesday,29,16,101,Other,2452215970390690,2020-07-29 12:07:00+00:00,2020-07-29 17:37:00+00:00,2020-07-29,17,Wednesday,29,16,101,Other,2452215970390690
pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse #porta,6011430662227040,2020-07-29 12:01 +0000,127.0,6.0,0.047244094,0.0,1,4.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,2020-07-29 12:01:00+00:00,2020-07-29 17:31:00+00:00,2020-07-29,17,Wednesday,29,27,186,Other,6011430662227040,2020-07-29 12:01:00+00:00,2020-07-29 17:31:00+00:00,2020-07-29,17,Wednesday,29,27,186,Other,6011430662227040
dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam #quam,5368154212092230,2020-07-29 11:58 +0000,757.0,42.0,0.055482166,0.0,5,12.0,4.0,0,0,21,0,0,0,0,0,0,0.0,0.0,2020-07-29 11:58:00+00:00,2020-07-29 17:28:00+00:00,2020-07-29,17,Wednesday,29,25,156,Other,5368154212092230,2020-07-29 11:58:00+00:00,2020-07-29 17:28:00+00:00,2020-07-29,17,Wednesday,29,25,156,Other,5368154212092230
vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta #adipiscing,3257787574598150,2020-07-29 02:29 +0000,124.0,1.0,0.008064516,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-07-29 02:29:00+00:00,2020-07-29 07:59:00+00:00,2020-07-29,7,Wednesday,29,28,201,Other,3257787574598150,2020-07-29 02:29:00+00:00,2020-07-29 07:59:00+00:00,2020-07-29,7,Wednesday,29,28,201,Other,3257787574598150
amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis #sagittis,2022396052760890,2020-07-29 01:13 +0000,143.0,3.0,0.020979021,0.0,0,3.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-07-29 01:13:00+00:00,2020-07-29 06:43:00+00:00,2020-07-29,6,Wednesday,29,35,211,Other,2022396052760890,2020-07-29 01:13:00+00:00,2020-07-29 06:43:00+00:00,2020-07-29,6,Wednesday,29,35,211,Other,2022396052760890
non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac #at,7014270625658390,2020-07-28 23:49 +0000,170.0,6.0,0.035294118,0.0,1,3.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,2020-07-28 23:49:00+00:00,2020-07-29 05:19:00+00:00,2020-07-29,5,Wednesday,29,16,80,Other,7014270625658390,2020-07-28 23:49:00+00:00,2020-07-29 05:19:00+00:00,2020-07-29,5,Wednesday,29,16,80,Other,7014270625658390
pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis #justo,1670311595857230,2020-07-28 22:00 +0000,218.0,7.0,0.032110092,0.0,0,3.0,0.0,0,0,2,0,0,0,0,0,0,72.0,2.0,2020-07-28 22:00:00+00:00,2020-07-29 03:30:00+00:00,2020-07-29,3,Wednesday,29,34,226,Media,1670311595857230,2020-07-28 22:00:00+00:00,2020-07-29 03:30:00+00:00,2020-07-29,3,Wednesday,29,34,226,Media,1670311595857230
pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta #ut,8056586001353860,2020-07-28 19:16 +0000,193.0,4.0,0.020725389,0.0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,43.0,2.0,2020-07-28 19:16:00+00:00,2020-07-29 00:46:00+00:00,2020-07-29,0,Wednesday,29,36,213,Media,8056586001353860,2020-07-28 19:16:00+00:00,2020-07-29 00:46:00+00:00,2020-07-29,0,Wednesday,29,36,213,Media,8056586001353860
sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam #lorem,2003896984715780,2020-07-28 19:05 +0000,934.0,150.0,0.160599572,1.0,3,22.0,2.0,4,0,5,0,0,0,0,0,0,113.0,113.0,2020-07-28 19:05:00+00:00,2020-07-29 00:35:00+00:00,2020-07-29,0,Wednesday,29,28,177,Media,2003896984715780,2020-07-28 19:05:00+00:00,2020-07-29 00:35:00+00:00,2020-07-29,0,Wednesday,29,28,177,Media,2003896984715780
dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna #sem,2302305632172470,2020-07-28 19:05 +0000,1443.0,156.0,0.108108108,0.0,2,11.0,1.0,0,2,140,0,0,0,0,0,0,0.0,0.0,2020-07-28 19:05:00+00:00,2020-07-29 00:35:00+00:00,2020-07-29,0,Wednesday,29,24,169,Hashtags,2302305632172470,2020-07-28 19:05:00+00:00,2020-07-29 00:35:00+00:00,2020-07-29,0,Wednesday,29,24,169,Hashtags,2302305632172470
tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget #risus,8627743634173960,2020-07-28 16:02 +0000,1864.0,40.0,0.021459227,0.0,4,21.0,0.0,0,0,15,0,0,0,0,0,0,0.0,0.0,2020-07-28 16:02:00+00:00,2020-07-28 21:32:00+00:00,2020-07-28,21,Tuesday,28,18,113,Other,8627743634173960,2020-07-28 16:02:00+00:00,2020-07-28 21:32:00+00:00,2020-07-28,21,Tuesday,28,18,113,Other,8627743634173960
leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum #ipsum,256389313724657,2020-07-28 11:28 +0000,319.0,1.0,0.003134796,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-07-28 11:28:00+00:00,2020-07-28 16:58:00+00:00,2020-07-28,16,Tuesday,28,36,230,Other,256389313724657,2020-07-28 11:28:00+00:00,2020-07-28 16:58:00+00:00,2020-07-28,16,Tuesday,28,36,230,Other,256389313724657
posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis #quis,3182681349395210,2020-07-27 21:00 +0000,351.0,6.0,0.017094017,0.0,0,2.0,0.0,0,0,4,0,0,0,0,0,0,0.0,0.0,2020-07-27 21:00:00+00:00,2020-07-28 02:30:00+00:00,2020-07-28,2,Tuesday,28,32,199,Other,3182681349395210,2020-07-27 21:00:00+00:00,2020-07-28 02:30:00+00:00,2020-07-28,2,Tuesday,28,32,199,Other,3182681349395210
magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse #sit,9485116608057400,2020-07-27 19:23 +0000,235.0,8.0,0.034042553,0.0,0,1.0,0.0,0,0,7,0,0,0,0,0,0,37.0,0.0,2020-07-27 19:23:00+00:00,2020-07-28 00:53:00+00:00,2020-07-28,0,Tuesday,28,26,169,Media,9485116608057400,2020-07-27 19:23:00+00:00,2020-07-28 00:53:00+00:00,2020-07-28,0,Tuesday,28,26,169,Media,9485116608057400
eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla #sed,1512459358721920,2020-07-27 19:05 +0000,2186.0,118.0,0.053979872,0.0,8,52.0,9.0,2,0,21,0,0,0,0,0,0,26.0,26.0,2020-07-27 19:05:00+00:00,2020-07-28 00:35:00+00:00,2020-07-28,0,Tuesday,28,34,215,Media,1512459358721920,2020-07-27 19:05:00+00:00,2020-07-28 00:35:00+00:00,2020-07-28,0,Tuesday,28,34,215,Media,1512459358721920
nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam #nec,8668277452677400,2020-07-27 18:15 +0000,2909.0,48.0,0.016500516,1.0,5,8.0,2.0,16,1,15,0,0,0,0,0,0,0.0,0.0,2020-07-27 18:15:00+00:00,2020-07-27 23:45:00+00:00,2020-07-27,23,Monday,27,26,161,Links,8668277452677400,2020-07-27 18:15:00+00:00,2020-07-27 23:45:00+00:00,2020-07-27,23,Monday,27,26,161,Links,8668277452677400
convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus #dis,5383622584910750,2020-07-27 16:07 +0000,647.0,22.0,0.034003091,0.0,0,6.0,1.0,0,0,2,0,0,0,0,0,0,13.0,13.0,2020-07-27 16:07:00+00:00,2020-07-27 21:37:00+00:00,2020-07-27,21,Monday,27,31,194,Media,5383622584910750,2020-07-27 16:07:00+00:00,2020-07-27 21:37:00+00:00,2020-07-27,21,Monday,27,31,194,Media,5383622584910750
volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu #gravida,6719550769322420,2020-07-27 15:25 +0000,721.0,2.0,0.002773925,0.0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,2020-07-27 15:25:00+00:00,2020-07-27 20:55:00+00:00,2020-07-27,20,Monday,27,27,173,Other,6719550769322420,2020-07-27 15:25:00+00:00,2020-07-27 20:55:00+00:00,2020-07-27,20,Monday,27,27,173,Other,6719550769322420
viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum #eros,1783854785020170,2020-07-27 15:02 +0000,385.0,2.0,0.005194805,0.0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,2020-07-27 15:02:00+00:00,2020-07-27 20:32:00+00:00,2020-07-27,20,Monday,27,17,114,Other,1783854785020170,2020-07-27 15:02:00+00:00,2020-07-27 20:32:00+00:00,2020-07-27,20,Monday,27,17,114,Other,1783854785020170
pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede #duis,8780866622135770,2020-07-27 14:34 +0000,307.0,3.0,0.009771987,0.0,0,1.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,2020-07-27 14:34:00+00:00,2020-07-27 20:04:00+00:00,2020-07-27,20,Monday,27,25,149,Other,8780866622135770,2020-07-27 14:34:00+00:00,2020-07-27 20:04:00+00:00,2020-07-27,20,Monday,27,25,149,Other,8780866622135770
elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet #vulputate,5153595110371160,2020-07-27 14:27 +0000,356.0,3.0,0.008426966,0.0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,2020-07-27 14:27:00+00:00,2020-07-27 19:57:00+00:00,2020-07-27,19,Monday,27,25,164,Other,5153595110371160,2020-07-27 14:27:00+00:00,2020-07-27 19:57:00+00:00,2020-07-27,19,Monday,27,25,164,Other,5153595110371160
ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis #arcu,3874714705595580,2020-07-27 13:08 +0000,2717.0,79.0,0.029076187,8.0,3,15.0,6.0,5,0,35,0,0,0,0,0,0,7.0,7.0,2020-07-27 13:08:00+00:00,2020-07-27 18:38:00+00:00,2020-07-27,18,Monday,27,32,210,Media,3874714705595580,2020-07-27 13:08:00+00:00,2020-07-27 18:38:00+00:00,2020-07-27,18,Monday,27,32,210,Media,3874714705595580
ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing #blandit,7584877410457580,2020-07-27 11:10 +0000,298.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-07-27 11:10:00+00:00,2020-07-27 16:40:00+00:00,2020-07-27,16,Monday,27,24,155,Other,7584877410457580,2020-07-27 11:10:00+00:00,2020-07-27 16:40:00+00:00,2020-07-27,16,Monday,27,24,155,Other,7584877410457580
quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet #nam,4314160474668040,2020-07-27 11:10 +0000,748.0,42.0,0.056149733,0.0,0,7.0,19.0,2,0,10,0,0,0,0,0,0,156.0,4.0,2020-07-27 11:10:00+00:00,2020-07-27 16:40:00+00:00,2020-07-27,16,Monday,27,20,108,Media,4314160474668040,2020-07-27 11:10:00+00:00,2020-07-27 16:40:00+00:00,2020-07-27,16,Monday,27,20,108,Media,4314160474668040
venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst #leo,2686728308643140,2020-07-26 22:22 +0000,248.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-07-26 22:22:00+00:00,2020-07-27 03:52:00+00:00,2020-07-27,3,Monday,27,35,226,Other,2686728308643140,2020-07-26 22:22:00+00:00,2020-07-27 03:52:00+00:00,2020-07-27,3,Monday,27,35,226,Other,2686728308643140
eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis #velit,6494028634582570,2020-07-26 22:06 +0000,413.0,52.0,0.12590799,0.0,2,12.0,19.0,0,0,19,0,0,0,0,0,0,0.0,0.0,2020-07-26 22:06:00+00:00,2020-07-27 03:36:00+00:00,2020-07-27,3,Monday,27,25,170,Other,6494028634582570,2020-07-26 22:06:00+00:00,2020-07-27 03:36:00+00:00,2020-07-27,3,Monday,27,25,170,Other,6494028634582570
in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit #non,4075462280850110,2020-07-26 21:45 +0000,153.0,1.0,0.006535948,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-07-26 21:45:00+00:00,2020-07-27 03:15:00+00:00,2020-07-27,3,Monday,27,26,162,Other,4075462280850110,2020-07-26 21:45:00+00:00,2020-07-27 03:15:00+00:00,2020-07-27,3,Monday,27,26,162,Other,4075462280850110
et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat #lacinia,2486976842362540,2020-07-26 21:22 +0000,187.0,7.0,0.037433155,0.0,1,2.0,1.0,0,0,3,0,0,0,0,0,0,0.0,0.0,2020-07-26 21:22:00+00:00,2020-07-27 02:52:00+00:00,2020-07-27,2,Monday,27,28,177,Other,2486976842362540,2020-07-26 21:22:00+00:00,2020-07-27 02:52:00+00:00,2020-07-27,2,Monday,27,28,177,Other,2486976842362540
convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu #magna,750378519323631,2020-07-26 20:55 +0000,26.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-07-26 20:55:00+00:00,2020-07-27 02:25:00+00:00,2020-07-27,2,Monday,27,31,196,Other,750378519323631,2020-07-26 20:55:00+00:00,2020-07-27 02:25:00+00:00,2020-07-27,2,Monday,27,31,196,Other,750378519323631
posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus #ullamcorper,3467096713495090,2020-07-24 23:51 +0000,189.0,4.0,0.021164021,0.0,1,1.0,0.0,0,0,2,0,0,0,0,0,0,58.0,0.0,2020-07-24 23:51:00+00:00,2020-07-25 05:21:00+00:00,2020-07-25,5,Saturday,25,32,211,Media,3467096713495090,2020-07-24 23:51:00+00:00,2020-07-25 05:21:00+00:00,2020-07-25,5,Saturday,25,32,211,Media,3467096713495090
etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla #laoreet,4691803731005870,2020-07-24 16:55 +0000,478.0,12.0,0.025104603,2.0,0,5.0,1.0,0,0,4,0,0,0,0,0,0,0.0,0.0,2020-07-24 16:55:00+00:00,2020-07-24 22:25:00+00:00,2020-07-24,22,Friday,24,17,109,Other,4691803731005870,2020-07-24 16:55:00+00:00,2020-07-24 22:25:00+00:00,2020-07-24,22,Friday,24,17,109,Other,4691803731005870
suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse #odio,3121991673457000,2020-07-24 14:14 +0000,225.0,7.0,0.031111111,0.0,1,2.0,0.0,0,0,4,0,0,0,0,0,0,0.0,0.0,2020-07-24 14:14:00+00:00,2020-07-24 19:44:00+00:00,2020-07-24,19,Friday,24,35,220,Other,3121991673457000,2020-07-24 14:14:00+00:00,2020-07-24 19:44:00+00:00,2020-07-24,19,Friday,24,35,220,Other,3121991673457000
consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse #ultrices,1909525104382070,2020-07-24 13:39 +0000,180.0,1.0,0.005555556,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-07-24 13:39:00+00:00,2020-07-24 19:09:00+00:00,2020-07-24,19,Friday,24,25,170,Other,1909525104382070,2020-07-24 13:39:00+00:00,2020-07-24 19:09:00+00:00,2020-07-24,19,Friday,24,25,170,Other,1909525104382070
felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec #sapien,3970071564037960,2020-07-24 13:20 +0000,3137.0,286.0,0.091169908,4.0,6,38.0,4.0,15,0,32,0,0,0,0,0,0,187.0,187.0,2020-07-24 13:20:00+00:00,2020-07-24 18:50:00+00:00,2020-07-24,18,Friday,24,17,107,Media,3970071564037960,2020-07-24 13:20:00+00:00,2020-07-24 18:50:00+00:00,2020-07-24,18,Friday,24,17,107,Media,3970071564037960
morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in #justo,1352213208790670,2020-07-24 12:05 +0000,266.0,8.0,0.030075188,0.0,1,3.0,0.0,0,0,4,0,0,0,0,0,0,0.0,0.0,2020-07-24 12:05:00+00:00,2020-07-24 17:35:00+00:00,2020-07-24,17,Friday,24,17,111,Other,1352213208790670,2020-07-24 12:05:00+00:00,2020-07-24 17:35:00+00:00,2020-07-24,17,Friday,24,17,111,Other,1352213208790670
nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu #ac,6483525287913870,2020-07-24 01:58 +0000,281.0,4.0,0.014234875,0.0,1,2.0,0.0,0,0,0,0,0,0,0,0,0,52.0,1.0,2020-07-24 01:58:00+00:00,2020-07-24 07:28:00+00:00,2020-07-24,7,Friday,24,24,138,Media,6483525287913870,2020-07-24 01:58:00+00:00,2020-07-24 07:28:00+00:00,2020-07-24,7,Friday,24,24,138,Media,6483525287913870
nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea #diam,2680239946055050,2020-07-24 00:29 +0000,108.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,29.0,0.0,2020-07-24 00:29:00+00:00,2020-07-24 05:59:00+00:00,2020-07-24,5,Friday,24,36,207,Media,2680239946055050,2020-07-24 00:29:00+00:00,2020-07-24 05:59:00+00:00,2020-07-24,5,Friday,24,36,207,Media,2680239946055050
vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi #quis,5495010987734480,2020-07-23 22:09 +0000,205.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2020-07-23 22:09:00+00:00,2020-07-24 03:39:00+00:00,2020-07-24,3,Friday,24,23,147,Other,5495010987734480,2020-07-23 22:09:00+00:00,2020-07-24 03:39:00+00:00,2020-07-24,3,Friday,24,23,147,Other,5495010987734480
ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque #tincidunt,3936731568902290,2020-07-23 20:34 +0000,150.0,3.0,0.02,0.0,0,1.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,2020-07-23 20:34:00+00:00,2020-07-24 02:04:00+00:00,2020-07-24,2,Friday,24,29,189,Other,3936731568902290,2020-07-23 20:34:00+00:00,2020-07-24 02:04:00+00:00,2020-07-24,2,Friday,24,29,189,Other,3936731568902290
